label,sms,char_count,word_count,has_number,has_currency,exclamation_count,processed_sms,label_num
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",158,35,1,0,0,frndship like needl clock though v r clock v r nt abl met evn v meetitz second bt v alwi stay conect gud,0
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,153,25,1,0,2,join uk horniest dog servic u sex nite sign follow instruct txt entri nytecalpmsgp,1
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",120,23,0,0,2,what come hill monster hope great day thing r go fine busi though,0
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,88,19,0,0,0,yup havent want go yoga call book,0
ham,"Well, I meant as opposed to my drunken night of before",54,11,0,0,0,well meant oppos drunken night,0
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),229,52,0,0,0,want wish happi new year want talk legal advic gari split person ill make trip ptbo hope everyth good babe love ya,0
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",139,29,0,0,0,mu tri figur much money everyon ga alcohol jay tri figur weed budget,0
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,151,26,1,1,2,free msg singl find partner area real peopl wait chat nowsend chat cncl send stopc per msg,1
ham,K and you're sure I don't have to have consent forms to do it :V,64,15,0,0,0,k your sure dont consent form v,0
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,158,24,1,0,0,u secret admir look make contact ufind rreveal think ur specialcal stopsmsppm,1
ham,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,93,21,0,0,0,lol would mom would fit tell whole famili crazi terribl,0
ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,114,24,0,0,0,hey realli pretti late want go lesson first join im reach tp mrt,0
ham,Ic. There are a lotta childporn cars then.,42,8,0,0,0,ic lotta childporn car,0
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,84,18,0,0,0,meant apolog text get drug ltgt night,0
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",156,33,0,0,2,good afternoon sexi bun goe job search wake first thought alway love wish fine happi know ador,0
ham,No that just means you have a fat head,38,9,0,0,0,mean fat head,0
ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",82,16,0,0,0,get class bsn like ltgt minut know advis,0
ham,Enjoy urself tmr...,19,3,0,0,0,enjoy urself tmr,0
ham,Webpage s not available!,24,4,0,0,1,webpag avail,0
ham,"life alle mone,eppolum oru pole allalo",38,6,0,0,0,life all moneeppolum oru pole allalo,0
ham,26th OF JULY,12,3,1,0,0,th juli,0
ham,I'll talk to the others and probably just come early tomorrow then,66,12,0,0,0,ill talk other probabl come earli tomorrow,0
ham,soon you will have the real thing princess! Do i make you wet? :),65,14,0,0,1,soon real thing princess make wet,0
ham,Left dessert. U wan me 2 go suntec look 4 u?,44,11,1,0,0,left dessert u wan go suntec look u,0
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,96,19,0,0,0,hope great new semest wish best made great,0
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",156,31,0,0,0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng,0
spam,You have 1 new message. Please call 08718738034.,48,8,1,0,0,new messag pleas call,1
ham,Yo dude guess who just got arrested the other day,49,10,0,0,0,yo dude guess got arrest day,0
ham,I cant wait to see you! How were the photos were useful? :),59,13,0,0,1,cant wait see photo use,0
ham,What time is ur flight tmr?,27,6,0,0,0,time ur flight tmr,0
spam,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",101,19,1,0,0,know someon know fanci call find pobox lshb p,1
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,73,17,0,0,0,master buy bb co sale how bf,0
ham,You flippin your shit yet?,26,5,0,0,0,flippin shit yet,0
spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,135,17,1,1,3,xclusiveclubsaisai morow soire special zouk nichol parisfre rose ladi info,1
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",95,19,1,1,0,gumbi special ltgt chees pizza know doin tonight,0
ham,No management puzzeles.,23,3,0,0,0,manag puzzel,0
spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",152,26,1,0,2,call use ur min call cast pmin mob vari servic provid aom gbpmonth aom boxm er u stop age,1
ham,Am slow in using biola's fne,28,6,0,0,0,slow use biola fne,0
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,72,14,0,0,0,send email mind ltgt time per night,0
ham,"Yeah, we got one lined up for us",32,8,0,0,0,yeah got one line us,0
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,163,22,1,0,2,import inform orang user xxxxxxx today lucki dayfind log onto httpwwwurawinnercom there fantast surpris await,1
ham,Same. Wana plan a trip sometme then,35,7,0,0,0,wana plan trip sometm,0
ham,How come guoyang go n tell her? Then u told her?,48,11,0,0,0,come guoyang go n tell u told,0
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,171,36,0,0,0,sound like could lot time spent chastiti devic boy grin take beat like good dog go loung nice long bath,0
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,121,24,1,0,0,doc appoint next week im tire shove stuff ugh couldnt normal bodi,0
spam,FreeMsg>FAV XMAS TONES!Reply REAL,33,4,0,0,1,freemsgfav xma tonesrepli real,1
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",115,22,0,0,1,ju hope true missin co im realli missin havent done anyth feel guilti yet,0
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",91,19,0,0,0,havent forgotten might coupl buck send tomorrow k love ya,0
ham,Men like shorter ladies. Gaze up into his eyes.,47,9,0,0,0,men like shorter ladi gaze eye,0
ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",116,22,0,0,0,want mapquest someth look usf dogwood drive that tini street park lot,0
ham,Are you angry with me. What happen dear,39,8,0,0,0,angri happen dear,0
spam,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,145,23,1,1,0,ur tonex subscript renew charg choos poli month wwwclubzedcouk bill msg,1
ham,Jos ask if u wana meet up?,26,7,0,0,0,jo ask u wana meet,0
spam,You have 1 new message. Call 0207-083-6089,42,7,1,0,0,new messag call,1
ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,137,28,0,0,0,like v shock leh co tell shuhui like tell leona also like dat almost know liao got ask abt ur reaction lor,0
ham,G.W.R,5,1,0,0,0,gwr,0
spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,156,27,1,1,1,xma reward wait comput randomli pick loyal mobil custom receiv reward call,1
ham,Our Prashanthettan's mother passed away last night. pray for her and family.,76,12,0,0,0,prashanthettan mother pass away last night pray famili,0
ham,I wanna watch that movie,24,5,0,0,0,wanna watch movi,0
ham,Alright took the morphine. Back in yo.,38,7,0,0,0,alright took morphin back yo,0
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,140,35,1,0,0,co lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today,0
ham,Anything lar then ü not going home 4 dinner?,44,9,1,0,0,anyth lar go home dinner,0
ham,Sorry about that this is my mates phone and i didnt write it love Kate,70,15,0,0,0,sorri mate phone didnt write love kate,0
ham,HELLO PEACH! MY CAKE TASTS LUSH!,32,6,0,0,2,hello peach cake tast lush,0
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,160,26,1,1,0,mobil mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd freefon stoptxt,1
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",106,22,0,0,0,kind miss train co asthma attack nxt one half hr drive sure park,0
ham,With my sis lor... We juz watched italian job.,46,9,0,0,0,si lor juz watch italian job,0
ham,No probably  &lt;#&gt; %.,25,4,0,0,0,probabl ltgt,0
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",175,29,1,1,0,upgrdcentr orang custom may claim free camera phone upgrad loyalti call offer end th juli tc appli optout avail,1
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",124,18,0,0,1,dearregret cudnt pick calldrov frm ctla cochin homeleft mobil carent style ishtamayoohappi bakrid,0
ham,Quite late lar... Ard 12 anyway i wun b drivin...,49,10,1,0,0,quit late lar ard anyway wun b drivin,0
ham,"Y cant u try new invention to fly..i'm not joking.,",51,10,0,0,0,cant u tri new invent flyim joke,0
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",102,19,0,0,0,aiyo lesson earli im still sleepin haha oki u go home liao den confirm w lor,0
ham,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",350,57,1,0,1,keep ur problem ur heart bcoz nobodi fight u u amp u fight ur self amp win battl vivekanand g sd ham yeah give call youv got minut ham hi babe uawakefeellikw shitjustfound via alett thatmum gotmarri thnovbehind ourback fuckinniceselfishdeviousbitchanywayil call u,0
ham,"[…] anyway, many good evenings to u! s",38,8,0,0,1,anyway mani good even u,0
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,72,13,0,1,0,werear free give otherwis nalla adi entey nattil kittum,0
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,135,24,1,0,0,board work fine issu overh also reslov still softwar inst pend come around clock,0
ham,My phone,8,2,0,0,0,phone,0
spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,159,23,1,1,0,repli name address receiv post week complet free accommod variou global locat wwwphbcom php,1
ham,My sister cleared two round in birla soft yesterday.,52,9,0,0,0,sister clear two round birla soft yesterday,0
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,63,12,0,0,0,well pay like ltgt yr difficult,0
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,96,19,0,0,0,think go reg pract lesson flung advanc haha wat time u go,0
ham,I'm done oredi...,17,3,0,0,0,im done oredi,0
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,75,11,0,0,0,good morn dear shijutta great amp success day,0
ham,&lt;#&gt;  w jetton ave if you forgot,37,7,0,0,0,ltgt w jetton ave forgot,0
ham,I dunno lei... Like dun haf...,30,6,0,0,0,dunno lei like dun haf,0
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",95,19,0,0,0,lol oh babe wont slide place midnight thank invit,0
ham,"Maybe westshore or hyde park village, the place near my house?",62,11,0,0,0,mayb westshor hyde park villag place near hous,0
ham,Ok.ok ok..then..whats ur todays plan,36,5,0,0,0,okok okthenwhat ur today plan,0
spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,154,29,1,0,1,freemsg hey im buffi love satisfi men home alon feel randi repli c pix qlynnbv helpp msg send stop stop txt,1
ham,Yes i have. So that's why u texted. Pshew...missing you so much,63,12,0,0,0,ye that u text pshewmiss much,0
ham,So u gonna get deus ex?,23,6,0,0,0,u gonna get deu ex,0
ham,"Yeah, where's your class at?",28,5,0,0,0,yeah where class,0
ham,Dont gimme that lip caveboy,27,5,0,0,0,dont gimm lip caveboy,0
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",108,18,0,0,0,dear heroi leav qatar tonit apt opportunitypl keep touch ltemailgt kerala,0
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,136,22,1,1,1,urgent mobil number award prize guarante call land line claim valid hr,1
ham,"K, wat s tht incident?",22,5,0,0,0,k wat tht incid,0
